"URL","URL DEPTH","SEGMENTS","DISCOVERED","INDEXABLE","IN XML SITEMAP","GSC CLICKS","GSC CTR","GSC IMPRESSIONS","GSC POSITION","IS LINKED","INCOMING LINKS INTERNALLY","TITLE","GA ACTIVE USERS","GA AVERAGE ENGAGEMENT TIME","GA SCREEN PAGEVIEWS"
"/articles/stay-and-save-victoria","2","Articles","8/8/24","Yes","No","7","0%","2,448","43.7","No","0","Stay & Save in Victoria: Hotels Deals and More | AMA Travel","18","33","23"
"/articles/top-5-things-alaskan-cruise","2","Articles","8/6/24","Yes","No","6","0%","1,570","16.2","No","0","Top 5 Things to Do on an Alaskan Cruise | AMA Travel","21","45","22"
"/articles/why-utah-is-a-great-snowbird-destination","2","Articles","10/22/24","Yes","No","13","1%","1,482","22.7","No","0","Why Utah is for Snowbirds | AMA Travel","16","47","16"
"/articles/been-there-loved-that-tanzania-safari","2","Articles","10/22/24","Yes","No","11","1%","1,142","30.7","No","0","Seeing Tanzania on a Safari Tour| AMA Travel","24","53","36"
"/articles/jaspers-dark-sky-festival","2","Articles","8/8/24","Yes","No","11","0%","3,227","12.3","No","0","Jasper’s Dark Sky Festival in 2025 | AMA Travel","22","90","57"
"/articles/travel-with-member-choice-vacations","2","Articles","12/24/24","Yes","No","10","2%","689","10.2","No","0","Alberta Tour Company Member Choice Vacations | AMA Travel","24","28","33"
"/articles/best-food-to-try-in-greece","2","Articles","5/23/25","Yes","No","2","0%","1,791","23.3","No","0","The Best Greek Food to Try in Greece | AMA Travel","23","41","26"
"/articles/destination-toronto","2","Articles","6/12/25","Yes","No","1","0%","1,370","5.6","No","0","Toronto Flights, Activities, and Destination Info | AMA Travel","22","15","28"
"/articles/guide-to-whisky-tours-scotland","2","Articles","4/25/25","Yes","No","1","0%","1,317","33.8","No","0","Scotland Whisky Tour | Discover Top Distillery Tours","20","70","20"
"/articles/9-trip-worthy-activities-in-victoria","2","Articles","10/22/24","Yes","No","3","0%","3,291","52","No","0","Things to Do in Victoria, British Columbia | AMA Travel","18","57","19"
"/articles/six-incredible-vrbo-rentals","2","Articles","8/8/24","Yes","No","7","1%","834","22.5","No","0","6 Incredible VRBO Rentals","13","44","13"
"/articles/10-questions-when-planning-your-destination-wedding","2","Articles","10/22/24","Yes","No","11","1%","1,114","18.3","No","0","10 Questions To Ask Yourself When Planning Your Destination Wedding","16","35","21"
"/articles/been-there-loved-that-morocco","2","Articles","10/22/24","Yes","No","6","1%","583","43.6","No","0","Discover Morocco with an Hosted Tour | AMA Travel","12","60","19"
"/articles/celebrate-winter-in-jasper","2","Articles","8/7/24","Yes","No","14","1%","2,053","14.8","No","0","Celebrate Everything Winter at Jasper in January | AMA Travel","18","19","19"
"/articles/hour-by-hour-disney-world","2","Articles","10/22/24","Yes","No","8","1%","1,269","12.3","No","0","Your Hour-by-Hour Itinerary at Walt Disney World | AMA Travel","22","66","23"
"/articles/road-tripping-waterton-lake-national-park","2","Articles","10/22/24","Yes","No","8","1%","1,227","19","No","0","Road Tripping to Waterton Lakes National Park | AMA Travel","17","37","18"
"/articles/top-5-less-travelled-caribbean-destinations","2","Articles","10/22/24","Yes","No","5","1%","406","22.9","No","0","Top 5 Less-Travelled Caribbean Destinations | AMA Travel","23","56","34"
"/articles/things-to-do-around-edmonton","2","Articles","10/22/24","Yes","No","3","0%","1,695","15.7","No","0","Things to Do Around Edmonton | AMA Travel","13","25","14"
"/articles/adventure-time-in-puerto-vallarta","2","Articles","10/22/24","Yes","No","2","0%","2,117","17.6","No","0","Top Adventure Things To Do in Puerto Vallarta Mexico | AMA Travel","16","71","20"
"/articles/cruise-around-the-world-244-days-with-oceania","2","Articles","11/20/25","Yes","No","0","0%","188","12.1","No","0","Oceania’s Around the World in 244 Days Cruise Returns in 2027 | AMA Travel","287","33","370"
"/articles/sneak-peek-at-royal-caribbeans-symphony-of-the-seas","2","Articles","10/22/24","Yes","No","1","0%","1,692","10.8","No","0","Sneak Peek of Royal Caribbean’s Symphony of the Seas | AMA Travel","24","22","28"
"/articles/norwegian-cruise-line-cruise-how-you-want-to","2","Articles","10/22/24","Yes","No","3","0%","1,168","18.8","No","0","Norwegian Cruise Lines, Your Gateway to Free Style Cruising | AMA Travel","16","11","18"
"/articles/ride-the-rocky-mountaineer","2","Articles","10/22/24","Yes","No","2","0%","559","32.1","No","0","Why You Have to Ride the Rocky Mountaineer | AMA Travel","39","53","45"
"/articles/7-vacations-travellers-book-in-fall-winter","2","Articles","8/7/24","Yes","No","1","0%","198","36.9","No","0","7 Vacations to Book Far in Advance | AMA Travel","86","69","98"
"/articles/build-perfect-itinerary-banff","2","Articles","10/22/24","Yes","No","1","0%","459","40.7","No","0","Build the Perfect 3-Day Itinerary in Banff National Park | AMA Travel","18","100","19"
"/articles/complete-guide-eating-across-jamaica","2","Articles","8/8/24","Yes","No","9","0%","2,454","17.4","No","0","The Complete Guide to Eating Your Way Across Jamaica | AMA Travel","17","20","25"
"/articles/luxury-trips-in-atlantic-canada","2","Articles","10/22/24","Yes","No","3","0%","1,130","39","No","0","Luxury Travel in Atlantic Canada | AMA Travel","19","42","26"
"/articles/spend-the-holidays-in-banff-lake-louise","2","Articles","8/7/24","Yes","No","7","0%","1,377","33.6","No","0","8 Ways to Spend the Holidays in Banff and Lake Louise | AMA Travel","16","68","24"
"/articles/top-10-activities-florida","2","Articles","10/22/24","Yes","No","10","0%","2,175","25.9","No","0","The Top 10, Do-Not-Miss-These Activities in Central Florida | AMA Travel","16","91","22"
"/articles/family-cruises-fun-for-everyone","2","Articles","10/23/24","Yes","No","4","0%","1,652","27.2","No","0","Family Cruises – Fun for Everyone!","10","27","11"
"/articles/france-road-trip-guide","2","Articles","4/27/24","Yes","No","6","0%","1,974","27.8","No","0","Your Guide to Road Tripping France | AMA Travel","14","43","15"
"/articles/choosing-europe-cruise-adventure","2","Articles","8/8/24","Yes","No","0","0%","54","19.9","No","0","Choosing Your European Ocean Cruise Adventure | AMA Travel","122","45","156"
"/articles/complete-guide-cruising-antarctica","2","Articles","8/8/24","Yes","No","4","0%","807","22.6","No","0","Your Complete Guide to Cruising Antarctica | AMA Travel","25","73","30"
"/articles/build-your-palm-springs-itinerary","2","Articles","8/6/24","Yes","No","6","0%","1,360","17.9","No","0","Build Your Own 4-Day Itinerary in Palm Springs | AMA Travel","17","77","18"
"/articles/how-to-prepare-for-an-active-vacation","2","Articles","10/22/24","Yes","No","4","1%","312","16.9","No","0","How to Prepare for an Active Vacation | AMA Travel","17","81","19"
"/articles/lethbridge-perfect-spot-to-explore","2","Articles","10/22/24","Yes","No","2","1%","301","29.9","No","0","Lethbridge is Perfect for Exploring Southern Alberta | AMA Travel","38","36","46"
"/articles/amsterdam-the-layover-destination","2","Articles","8/7/24","Yes","No","6","0%","1,477","24.5","No","0","Things to Do on a Layover in Amsterdam | AMA Travel","10","13","12"
"/articles/best-things-to-eat-and-where-los-angeles","2","Articles","10/22/24","Yes","No","9","0%","4,042","18.9","No","0","The Best Things To Eat & Where To Eat Them In LA | AMA Travel","12","38","15"
"/articles/machu-picchu-inca-trail","2","Articles","8/7/24","Yes","No","10","0%","2,117","24.1","No","0","Machu Picchu and the Inca Trail | AMA Travel","14","84","18"
"/articles/maui-beach-choices","2","Articles","10/23/24","Yes","No","7","0%","2,246","17.4","No","0","Choosing the Maui Beach That’s Right For You | AMA Travel","13","46","14"
"/articles/outdoor-adventure-victoria","2","Articles","8/7/24","Yes","No","2","0%","1,043","32.3","No","0","Year-Round Outdoor Adventures in Victoria | AMA Travel","21","28","25"
"/articles/outdoor-things-to-do-in-jasper","2","Articles","3/17/25","No","No","129","2%","6,352","15.4","No","0","Outdoor Things To Do in Jasper National Park in 2025 After the Fires | AMA Travel","150","55","173"
"/articles/planning-a-destination-wedding-the-basics-you-need-to-know","2","Articles","10/22/24","Yes","No","5","0%","4,322","11","No","0","How to Plan a Perfect Destination Wedding | AMA Travel","7","264","11"
"/articles/poke-a-bowl-of-hawaiian-history","2","Articles","10/22/24","Yes","No","6","0%","3,779","13.6","No","0","Our Poke Bowl Recipe Combines Hawaiian History with a Taste of Canada | AMA Travel","8","25","10"
"/articles/things-to-do-yellowstone","2","Articles","7/2/25","Yes","No","4","0%","1,244","24.3","No","0","Things to Do in (And Near) Yellowstone National Park","13","136","14"
"/articles/walt-disney-world-for-adults","2","Articles","10/23/24","Yes","No","7","0%","2,339","25.4","No","0","What Adults Love About Walt Disney World | AMA Travel","18","23","23"
"/articles/entry-to-mexico-during-covid","2","Articles","10/23/24","Yes","No","10","0%","5,479","15.4","No","0","What You Need to Get Into Mexico During COVID | AMA Travel","13","6","16"
"/articles/frontiers-north-adventure-tours","2","Articles","8/8/24","Yes","No","3","0%","1,354","23.2","No","0","Frontiers North for Canada Adventure Tours | AMA Travel","14","27","18"
"/articles/nevada-area-51-ghost-town-road-trip","2","Articles","8/6/24","Yes","No","8","0%","2,966","17.4","No","0","Where to Find Aliens and More Wild Sites on a Nevada Road Trip | AMA Travel","9","25","9"
"/articles/top-5-crazy-rich-vacations","2","Articles","8/7/24","Yes","No","3","0%","582","16.5","No","0","Our Top 5 Crazy Rich Vacations | AMA Travel","24","117","26"
"/articles/2025-tours-trafalgar","2","Articles","10/22/24","Yes","No","5","1%","814","12.3","No","0","The Best Trafalgar Guided Tours for 2025 | AMA Travel","15","124","18"
"/articles/florida-road-trip-cape-canaveral-to-orlando","2","Articles","8/6/24","Yes","No","16","1%","2,190","15","No","0","A Florida Road Trip to Cape Canaveral From Orlando | AMA Travel","17","33","19"
"/articles/loire-chateaux-wine-country","2","Articles","10/22/24","Yes","No","4","0%","873","14.4","No","0","C’est Loire: France’s Châteaux & Wine Country | AMA Travel","20","42","21"
"/articles/salmon-coffee-and-grunge-in-seattle","2","Articles","8/7/24","Yes","No","10","1%","1,093","12.4","No","0","Exploring the Subcultures of Salmon, Coffee, & Grunge in Seattle | AMA Travel","16","38","18"
"/articles/thailands-new-sustainable-tourism-practices","2","Articles","10/22/24","Yes","No","10","0%","2,045","13.2","No","0","Responsible and Sustainable, Thailand’s New Travel Culture | AMA Travel","14","87","18"
"/articles/destination-sydney","2","Articles","6/12/25","Yes","No","0","0%","4,988","13.4","No","0","Sydney Australia Flights, Activities, and Destination Info","10","7","11"
"/articles/top-5-greek-islands","2","Articles","10/22/24","Yes","No","0","0%","747","49.4","No","0","Our Top 5 Islands in Greece | AMA Travel","23","46","32"
"/articles/best-caribbean-family-resorts","2","Articles","5/1/25","No","No","5","0%","6,279","53.8","No","0","Discover the Best Family Resorts in the Caribbean: All-Inclusive Options | AMA Travel","278","74","337"
"/articles/build-perfect-itinerary-weekend-sandiego","2","Articles","8/7/24","Yes","No","5","0%","1,850","17.5","No","0","Build Your Perfect Itinerary in San Diego | AMA Travel","15","60","16"
"/articles/choosing-caribbean-cruise-adventure","2","Articles","8/8/24","Yes","No","4","0%","731","27.2","No","0","Choosing your Caribbean Cruise Adventure | AMA Travel","15","78","27"
"/articles/destination-barcelona","2","Articles","6/12/25","Yes","No","2","0%","755","4.2","No","0","Explore Barcelona: Must-See Sights & Local Flavours | AMA Travel","17","32","25"
"/articles/autism-friendly-family-vacations","2","Articles","3/2/25","No","No","83","2%","5,313","12.5","No","0","Autism Friendly Family Vacations | AMA Travel","91","36","97"
"/articles/top-adventure-travel-tours","2","Articles","10/22/24","Yes","No","1","0%","522","43","No","0","Our Top 10 International Adventure Travel Dream List | AMA Travel","12","52","17"
"/articles/winter-activities-in-jasper","2","Articles","8/9/24","Yes","No","6","1%","494","26.7","No","0","5 Must-Do Winter Activities in Jasper | AMA Travel","21","38","24"
"/articles/ask-a-travel-expert-travel-sri-lanka","2","Articles","11/13/24","Yes","No","4","0%","1,103","20.2","No","0","A Travel Agent’s First-Hand Experience in Sri Lanka | AMA Travel","10","17","11"
"/articles/choose-the-mekong-your-next-river-cruise","2","Articles","8/8/24","Yes","No","4","1%","598","18.8","No","0","Reasons to Choose the Mekong for Your Next River Cruise | AMA Travel","17","54","18"
"/articles/expert-portugal-trip-itinerary-ideas","2","Articles","2/24/25","Yes","No","6","1%","521","22.4","No","0","Get Portugal Trip Itinerary Ideas From an Expert Agent Who’s Been There! | AMA Travel","13","112","14"
"/articles/jamaica-summer-festivals","2","Articles","8/8/24","Yes","No","6","0%","2,139","14.4","No","0","Jamaica’s Best Summer Festivals | AMA Travel","11","41","17"
"/articles/sport-enthusiast-guide-anaheim","2","Articles","8/9/24","Yes","No","3","0%","1,172","9.2","No","0","A Sports Enthusiast’s Guide to Anaheim | AMA Travel","10","30","13"
"/articles/top-5-places-to-visit-in-calgary-this-summer","2","Articles","8/6/24","Yes","No","0","0%","134","47.4","No","0","Top 5 Places to Visit in Calgary This Summer | AMA Travel","42","16","49"
"/articles/california-wine-regions","2","Articles","8/8/24","Yes","No","5","0%","1,943","27.5","No","0","Your Guide to California’s Diverse Wine Regions | AMA Travel","5","100","8"
"/articles/delicious-jasper-food-tours","2","Articles","10/22/24","Yes","No","4","1%","493","16.1","No","0","Jasper Food Tours | AMA Travel","21","24","29"
"/articles/been-there-loved-that-luxurious-antarctica-hurtigruten-cruise-expedition","2","Articles","10/22/24","Yes","No","2","0%","1,449","36.1","No","0","Discover MS Roald Amunsden with Hurtigruten | AMA Travel","13","47","14"
"/articles/disney-rise-of-the-resistance-tips","2","Articles","8/7/24","Yes","No","8","0%","3,120","14.1","No","0","Tips for Getting on Rise of the Resistance at Disneyland | AMA Travel","9","67","17"
"/articles/european-tours-for-couples","2","Articles","10/22/24","Yes","No","5","0%","2,551","44.5","No","0","Where to Find Romance in Europe | AMA Travel","7","41","8"
"/articles/families-love-spring-in-victoria","2","Articles","8/7/24","Yes","No","3","0%","727","19.1","No","0","What to Do in Victoria for Families This Spring | AMA Travel","10","60","14"
"/articles/le-boat-luxury-houseboats","2","Articles","10/22/24","Yes","No","2","0%","1,116","26.5","No","0","Le Boat’s Luxury Houseboat Rentals | AMA Travel","15","63","15"
"/articles/best-tips-when-planning-a-trip-to-disney-at-christmas","2","Articles","10/22/24","Yes","No","6","0%","1,319","8","No","0","Best Tips When Planning a Trip to Disney at Christmas | AMA Travel","11","10","17"
"/articles/fat-biking-rentals-at-pyramid-lake-resort-jasper-ab","2","Articles","10/22/24","Yes","No","8","3%","267","19.1","No","0","Fat Biking Rentals at Pyramid Lake Resort | AMA Travel","13","22","15"
"/articles/top-5-places-switzerland","2","Articles","10/22/24","Yes","No","0","0%","3,312","66.7","No","0","Switzerland’s Top Five Places to Visit | AMA Travel","14","21","15"
"/articles/victoria-garden-lovers-paradise","2","Articles","10/23/24","Yes","No","6","2%","285","45.2","No","0","Gardens to See in Victoria British Columbia | AMA Travel","15","25","19"
"/articles/choosing-mexican-cruise-adventure","2","Articles","8/8/24","Yes","No","0","0%","252","21.7","No","0","Choosing your Mexican Cruise Adventure | AMA Travel","21","95","22"
"/articles/5-great-jamaica-excursions","2","Articles","10/22/24","Yes","No","1","0%","2,499","35.5","No","0","5 Great Jamaica Excursions | AMA Travel","6","27","6"
"/articles/best-family-activities-victoria","2","Articles","5/1/25","Yes","No","2","0%","1,978","20.6","No","0","Victoria for Families: The Best Activities in Victoria, BC for Family Fun | AMA Travel","5","3","5"
"/articles/jasper-winter-adventures","2","Articles","8/7/24","Yes","No","1","0%","555","34.4","No","0","Jasper Winter Adventures off the Ski Hill | AMA Travel","19","39","27"
"/articles/luxury-vacations-for-every-lifestyle","2","Articles","10/22/24","Yes","No","5","0%","1,786","31.6","No","0","Find the Luxury Travel Brand For Your Lifestyle | AMA Travel","10","32","11"
"/articles/north-lake-tahoe-guide","2","Articles","8/8/24","Yes","No","7","0%","4,461","30.5","No","0","Ultimate North Lake Tahoe Stay Guide: Find Your Ideal Spot | AMA Travel","6","61","6"
"/articles/planning-the-best-north-america-road-trips","2","Articles","10/22/24","Yes","No","4","1%","546","44.9","No","0","Road Trip Tips Across Canada & USA for Albertans","13","30","14"
"/articles/destination-amsterdam","2","Articles","6/12/25","Yes","No","2","1%","155","10.5","No","0","Discover Amsterdam: Culture, Canals & Cafes Await | AMA Travel","26","96","33"
"/articles/lindblad-expeditions-worldwide","2","Articles","8/8/24","Yes","No","2","0%","900","20.5","No","0","The Benefits of National Geographic-Lindblad Expeditions Cruising | AMA Travel","10","40","14"
"/articles/8-secret-utah-road-trip-spots","2","Articles","8/7/24","Yes","No","4","1%","560","7.7","No","0","8 Overlooked Utah Road Trip Spots | AMA Travel","10","18","18"
"/articles/ask-a-travel-expert-the-truth-about-coach-tours","2","Articles","10/22/24","Yes","No","3","1%","294","10.1","No","0","Ask a Travel Expert: The Truth About Coach Tours","14","98","14"
"/articles/voluntourism-charity-vacation-responsible-traveller","2","Articles","10/22/24","Yes","No","7","1%","695","29.7","No","0","Voluntourism and How We Can Help | AMA Travel","14","25","16"
"/articles/what-to-do-in-newfoundland","2","Articles","10/22/24","Yes","No","2","0%","962","36.1","No","0","What to Do in Newfoundland","10","21","13"
"/articles/where-to-find-terrain-parks-in-alberta-for-ski-and-snowboard","2","Articles","10/22/24","Yes","No","7","1%","796","13.5","No","0","Discover Terrain Parks in Alberta | AMA Travel","9","13","10"
"/articles/windstar-cruise-experience","2","Articles","10/22/24","Yes","No","7","2%","462","12.9","No","0","Windstar Cruise Experience: Costa Rica and Panama Canal | AMA Travel","12","35","16"
"/articles/wyomings-top-road-trip-city-stops","2","Articles","10/22/24","Yes","No","6","0%","1,720","18.6","No","0","The Top Cities to Experience on a Wyoming Road Trip | AMA Travel","9","68","11"
"/articles/exclusive-look-at-star-wars-galaxys-edge","2","Articles","10/22/24","Yes","No","0","0%","530","24.9","No","0","Exclusive Look Star Wars: Galaxy’s Edge | AMA Travel","15","52","19"
"/articles/travelling-europe-contiki-style","2","Articles","10/22/24","Yes","No","0","0%","240","18","No","0","Travelling Europe Contiki Style | AMA Travel","16","29","17"
"/articles/destination-paris","2","Articles","6/12/25","Yes","No","0","0%","88","10.8","No","0","Fall in Love with Paris: City of Lights, Romance & Art | AMA Travel","54","59","69"
"/articles/all-the-ways-to-stay-in-jasper","2","Articles","10/22/24","Yes","No","2","0%","1,396","45.6","No","0","All the Ways to Stay in Jasper | AMA Travel","16","49","16"
"/articles/canada-150-why-plan-trip-to-mountains-now","2","Articles","8/7/24","Yes","No","0","0%","52","21.1","No","0","Canada 150: Why You Need to Plan Your Trip to the Mountains Now | AMA Travel","69","32","85"
"/articles/las-vegas-citycenter-resort-complex-information","2","Articles,Info Sessions","8/7/24","Yes","No","3","0%","2,449","15.5","No","0","Las Vegas’s CityCenter Resort Complex Information | AMA Travel","8","13","11"
"/articles/switzerland-top-bucket-list-items","2","Articles","8/8/24","Yes","No","1","0%","765","33.9","No","0","Switzerland’s Must-Try Activities | AMA Travel","8","101","13"
"/articles/why-reno-is-like-calgary","2","Articles","8/9/24","Yes","No","7","0%","2,187","8.8","No","0","Why Reno is so much like “This” Alberta City | AMA Travel","13","22","14"
"/articles/best-seattle-only-four-days","2","Articles","10/22/24","Yes","No","2","0%","1,259","20.5","No","0","Build Your Own Four-Day Itinerary in Seattle | AMA Travel","5","53","7"
"/articles/kid-friendly-wine-tours","2","Articles","8/8/24","Yes","No","3","0%","898","14.3","No","0","How to Do Family-Friendly Wine Tours | AMA Travel","8","16","8"
"/articles/make-your-travel-bucket-list","2","Articles","8/7/24","Yes","No","1","1%","164","12.3","No","0","How to Make Your Travel Bucket List | AMA Travel","no data","no data","no data"
"/articles/quick-trips-hinton","2","Articles","10/22/24","Yes","No","4","0%","824","21.4","No","0","Hinton is for Adventurers | AMA Travel","10","43","11"
"/articles/travel-tips-for-christmas-in-us","2","Articles","8/7/24","Yes","No","11","1%","880","15.6","No","0","Travel Tips for a Stress-Free Christmas in the U.S. | AMA Travel","12","26","13"
"/articles/guardians-of-the-galaxy-cosmic-rewind","2","Articles","8/6/24","Yes","No","0","0%","182","12.4","No","0","Guardians of the Galaxy: Cosmic Rewind! | AMA Travel","no data","no data","no data"
"/articles/best-things-you-can-do-los-cabos","2","Articles","8/6/24","Yes","No","0","0%","641","51.6","No","0","The Best Activities in Los Cabos | AMA Travel","16","57","18"
"/articles/ask-a-travel-expert-travel-japan","2","Articles","1/13/25","Yes","No","0","0%","209","18.9","No","0","Japan Travel Experts – Must See Things From an Agent’s First-Hand Experience | AMA Travel","24","96","28"
"/articles/st-pete-clearwater-guide","2","Articles","8/9/24","Yes","No","3","0%","1,916","20.1","No","0","Your Guide to St. Pete/Clearwater, Florida | AMA Travel","5","43","6"
"/articles/top-4-places-to-visit-in-edmonton-this-summer","2","Articles","8/7/24","Yes","No","0","0%","253","31.9","No","0","Top 4 Places to Visit in Edmonton This Summer | AMA Travel","30","34","36"
"/articles/anaheims-best-craft-breweries","2","Articles","10/22/24","Yes","No","3","0%","850","30.5","No","0","The Best Breweries in Anaheim | AMA Travel","5","23","6"
"/articles/been-there-loved-that-touring-france-and-normandy-with-trafalgar","2","Articles","10/22/24","Yes","No","4","1%","629","12.5","No","0","Treasures of France Including Normandy Tour With Trafalgar | AMA Travel","12","26","15"
"/articles/best-breweries-wineries-restaurants-and-markets-in-victoria","2","Articles","10/22/24","Yes","No","1","0%","583","40.6","No","0","Best Places to Eat & Drink in Victoria, British Columbia | AMA Travel","12","34","14"
"/articles/planning-destination-wedding-and-honeymoon","2","Articles","8/7/24","Yes","No","3","0%","1,031","22.2","No","0","Planning Your Destination Wedding and Honeymoon","7","11","14"
"/articles/quark-expeditions-premium-spin","2","Articles","10/22/24","Yes","No","2","0%","1,071","22.1","No","0","Quark Expeditions: Premium Expedition Cruising in the Arctic and Antarctic | AMA Travel","7","19","17"
"/articles/south-dakota-road-trips","2","Articles","10/23/24","Yes","No","3","0%","1,077","28","No","0","South Dakota’s Most Famous Road Trips | AMA Travel","10","94","14"
"/articles/travelling-solo-best-solo-travel-tips","2","Articles","10/22/24","Yes","No","1","1%","98","9.2","No","0","Best Solo Travel Tips | AMA Travel","16","109","20"
"/articles/why-adventure-lovers-should-visit-wyoming","2","Articles","10/22/24","Yes","No","11","1%","1,561","17.3","No","0","Why Adventure Lovers Should Visit Wyoming | AMA Travel","11","28","12"
"/articles/which-hotels-are-close-to-disneyland-resort","2","Articles","8/7/24","Yes","No","0","0%","1,762","47.8","No","0","Which Hotels Are Close to Disneyland Resort? | AMA Travel","11","51","13"
"/articles/best-summer-tours-in-jasper","2","Articles","8/7/24","Yes","No","2","0%","408","36.8","No","0","The 10 Best Summer Tours in Jasper | AMA Travel","10","29","12"
"/articles/why-stay-at-a-walt-disney-world-resort-hotel","2","Articles","10/22/24","Yes","No","0","0%","678","10.7","No","0","Why Stay at a Walt Disney World Resort Hotel? | AMA Travel","25","22","28"
"/articles/disney-parks-5-little-tips-that-make-a-big-difference","2","Articles","8/7/24","Yes","No","0","0%","514","4.1","No","0","5 Tips for the Best Disney Experience","19","29","22"
"/articles/hotels-close-to-seaworld-orlando","2","Articles","8/7/24","Yes","No","3","0%","9,444","25.3","No","0","Which Hotels Are Close To SeaWorld® Orlando?","4","70","4"
"/articles/halloween-events-anaheim","2","Articles","8/8/24","Yes","No","6","0%","1,575","16.2","No","0","The Best Halloween Events & Activities Across Anaheim | AMA Travel","7","10","8"
"/articles/make-your-own-ireland-tour","2","Articles","8/8/24","Yes","No","4","0%","865","18","No","0","Need Things to Do in Ireland? Make Your Own Themed Travel Tour! | AMA Travel","9","28","10"
"/articles/quick-trips-canmore","2","Articles","10/22/24","Yes","No","1","0%","617","31.4","No","0","Canmore Attractions, Hikes, and Cheap Accommodations | AMA Travel","14","48","15"
"/articles/seattle-sports-winning-combination","2","Articles","10/23/24","Yes","No","3","0%","3,846","10.1","No","0","The Top Teams and Stadiums to See in Seattle | AMA Travel","7","25","7"
"/articles/take-a-princess-cruise-to-scandinavia-and-russia","2","Articles","10/22/24","Yes","No","3","0%","1,141","20.6","No","0","Princess Cruises to Scandinavia and Russia | AMA Travel","7","23","11"
"/articles/top-tours-activities-banff-lake-louise","2","Articles","10/22/24","Yes","No","1","0%","422","36.4","No","0","Our Top 11 Tours and Activities in Banff and Lake Louise | AMA Travel","9","23","9"
"/articles/11-european-cruise-words-of-advice-amawaterways","2","Articles","3/10/25","Yes","No","3","1%","403","14.1","No","0","11 European Cruise Words of Advice - AmaWaterways","11","56","15"
"/articles/anaheim-all-season-city","2","Articles","8/8/24","Yes","No","5","0%","2,142","4.5","No","0","Anaheim – An All-Season City - AMA Travel","6","8","7"
"/articles/everything-you-need-to-know-about-your-first-river-cruise","2","Articles","8/7/24","Yes","No","4","2%","266","14.6","No","0","Tips for First Time River Cruisers | AMA Travel","17","102","25"
"/articles/disneyland-pixar-pier-adults","2","Articles","10/22/24","Yes","No","0","0%","760","15.6","No","0","What Adults Love About Disney’s New Pixar Pier | AMA Travel","10","26","14"
"/articles/destination-athens","2","Articles","6/12/25","Yes","No","2","1%","184","27.2","No","0","Athens Flights, Activities, and Destination Info | AMA Travel","12","33","18"
"/articles/pet-friendly-car-rentals","2","Articles","4/1/25","Yes","No","0","0%","211","18.9","No","0","Pet and Dog Friendly Car Rentals | AMA Travel","27","36","34"
"/articles/a-comprehensive-guide-to-california","2","Articles","10/23/24","Yes","No","3","0%","2,645","25","No","0","Our Comprehensive Guide to California | AMA Travel","9","19","11"
"/articles/best-south-american-festivals","2","Articles","10/23/24","Yes","No","2","0%","1,936","11.6","No","0","The Best South American Festivals l AMA Travel","6","89","7"
"/articles/build-perfect-itinerary-lake-tahoe-every-season","2","Articles","8/7/24","Yes","No","2","0%","778","32.4","No","0","Build the Perfect North Lake Tahoe Itinerary for Every Season | AMA Travel","5","46","5"
"/articles/disney-pixar-fest","2","Articles","8/16/24","Yes","No","1","0%","1,543","13.3","No","0","Disneyland’s Pixar Fest 2024 – Every Food, Toy, and Attraction!","7","76","7"
"/articles/twentythree-reasons-travel-contiki","2","Articles","10/22/24","Yes","No","2","0%","1,116","18.3","No","0","23 Reasons Why You’ll Love Traveling With Contiki | AMA Travel","10","40","10"
"/articles/iceland-road-trip-route-1","2","Articles","8/7/24","Yes","No","2","0%","407","13.8","No","0","Road Tripping Iceland’s Route 1 | AMA Travel","18","39","18"
"/articles/been-there-loved-that-rocky-mountaineer-rockies-to-the-red-rocks-review","2","Articles","10/22/24","Yes","No","1","0%","465","29.2","No","0","Been There, Loved That: Rocky Mountaineer’s Rockies to the Red Rocks| AMA Travel","6","107","6"
"/articles/ice-hotel-quebec","2","Articles","10/22/24","Yes","No","3","0%","994","39","No","0","Hôtel de Glace: North America's Only Ice Hotel | AMA Travel","7","15","9"
"/articles/myrtle-beach-for-snowbirds","2","Articles","10/22/24","Yes","No","9","1%","1,009","13.1","No","0","Charming, Warm Myrtle Beach is a Snowbird’s Dream | AMA Travel","7","59","7"
"/articles/stay-and-save","2","Articles","8/7/24","Yes","No","0","0%","129","11.1","No","0","Stay & Save: Hotels Deals and More | AMA Travel","35","1","41"
"/articles/strangers-become-travel-buddies-go-solo","2","Articles","10/23/24","Yes","No","3","1%","482","35.5","No","0","How Strangers Become Travel Buddies with Go Solo | AMA Travel","8","46","10"
"/articles/things-to-do-in-japan","2","Articles","10/22/24","Yes","No","1","1%","111","34.5","No","0","Top 9 Things to Do in Japan | AMA Travel","20","63","22"
"/articles/water-activities-in-victoria-bc","2","Articles","10/23/24","Yes","No","4","1%","665","26.3","No","0","Water Activities You Have to Try in Victoria B.C. | AMA Travel","8","14","9"
"/articles/how-to-pick-world-cruise-destinations","2","Articles","8/7/24","Yes","No","0","0%","31","11.5","No","0","Our Guide to Selecting Your Ocean Cruise Destination | AMA Travel","18","84","19"
"/articles/summer-in-the-mountains","2","Articles","10/22/24","Yes","No","0","0%","106","24","No","0","Top 6 Summer Activities in the Rockies | AMA Travel","14","26","15"
